XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	ExternalEvaluation	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
74089	100007445	2017-10-30	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74090	100007445	2017-11-13	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74091	100007445	2017-11-27	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74092	100007445	2017-12-11	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74093	100007445	2017-12-25	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74097	100007448	2017-06-06	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74109	100007448	2017-11-03	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74113	100007448	2017-12-28	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74119	100007450	2017-05-31	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74120	100007450	2017-06-06	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74121	100007450	2017-06-13	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74122	100007450	2017-06-20	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74124	100007450	2017-07-04	7	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74132	100007450	2017-08-29	9	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74135	100007450	2017-09-14	9	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74139	100007450	2017-10-10	10	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74147	100007450	2017-12-05	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74149	100007450	2017-12-19	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
74187	100007481	2017-05-02	5	1	0	0	Employee 7	Team 8				 	 	 	 	 	 	 
74227	100007486	2017-05-02	5	1	0	0	Employee 7	Team 8				 	 	 	 	 	 	 
74262	100007501	2017-05-02	5	1	0	0	Employee 6	Team 8				 	 	 	 	 	 	 
74275	100007524	2017-07-26	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74277	100007524	2017-08-09	8	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74278	100007524	2017-08-16	8	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74280	100007524	2017-08-30	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74283	100007529	2017-05-15	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74288	100007529	2017-06-27	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74290	100007531	2017-07-10	7	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74291	100007531	2017-07-17	7	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74292	100007531	2017-07-24	7	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74293	100007531	2017-07-31	8	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74294	100007531	2017-08-07	8	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74295	100007531	2017-08-14	8	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74296	100007531	2017-08-21	8	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74299	100007531	2017-09-11	9	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74300	100007531	2017-09-18	9	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74301	100007531	2017-09-25	9	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74302	100007531	2017-10-02	10	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74303	100007531	2017-10-09	10	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74304	100007531	2017-10-16	10	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74306	100007531	2017-10-30	11	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74308	100007531	2017-11-13	11	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74309	100007531	2017-11-20	11	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74310	100007531	2017-11-27	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74311	100007531	2017-12-04	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74312	100007531	2017-12-11	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74313	100007531	2017-12-18	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74314	100007531	2017-12-25	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74316	100007536	2017-05-05	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74317	100007536	2017-05-18	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74322	100007537	2017-05-02	5	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74359	100007541	2017-10-20	10	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74374	100007542	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74375	100007542	2017-06-13	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74377	100007542	2017-06-27	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74378	100007542	2017-07-04	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74379	100007542	2017-07-11	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74410	100007543	2017-07-11	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74411	100007543	2017-07-18	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74412	100007543	2017-07-25	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74413	100007543	2017-08-01	8	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74414	100007543	2017-08-08	8	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74416	100007543	2017-08-22	8	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74418	100007543	2017-08-29	9	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74424	100007544	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74425	100007544	2017-06-09	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74426	100007544	2017-06-16	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74428	100007544	2017-06-30	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74478	100007548	2017-05-26	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74480	100007548	2017-06-06	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74481	100007548	2017-06-08	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74482	100007548	2017-06-15	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74484	100007548	2017-06-29	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74526	100007550	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74527	100007550	2017-06-09	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74528	100007550	2017-06-16	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74530	100007550	2017-06-30	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74536	100007550	2017-08-04	8	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74537	100007550	2017-08-11	8	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74539	100007550	2017-08-25	8	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74540	100007550	2017-09-01	9	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74542	100007550	2017-09-15	9	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74543	100007550	2017-09-22	9	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74544	100007550	2017-09-29	9	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74545	100007550	2017-10-06	10	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74546	100007550	2017-10-13	10	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74547	100007550	2017-10-20	10	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74556	100007554	2017-06-06	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74557	100007554	2017-06-12	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74558	100007554	2017-06-19	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74560	100007554	2017-07-03	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74563	100007554	2017-07-31	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74596	100007555	2017-07-13	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74597	100007555	2017-07-20	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74598	100007555	2017-07-27	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74599	100007555	2017-08-03	8	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74603	100007560	2017-07-19	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74606	100007560	2017-08-17	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74607	100007560	2017-08-30	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74609	100007560	2017-09-14	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74610	100007560	2017-09-27	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74631	100007564	2017-07-19	7	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74632	100007564	2017-07-26	7	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74634	100007564	2017-08-09	8	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74635	100007564	2017-08-16	8	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74636	100007564	2017-08-23	8	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74639	100007564	2017-09-13	9	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74641	100007564	2017-09-27	9	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74642	100007564	2017-10-04	10	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74644	100007564	2017-10-18	10	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74645	100007564	2017-10-25	10	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74646	100007564	2017-11-01	11	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74648	100007564	2017-11-15	11	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74649	100007564	2017-11-22	11	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74650	100007564	2017-11-29	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74651	100007564	2017-12-06	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74652	100007564	2017-12-13	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74653	100007564	2017-12-20	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74654	100007564	2017-12-27	12	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74660	100007569	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74661	100007569	2017-06-07	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74662	100007569	2017-06-14	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74664	100007569	2017-06-28	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74667	100007570	2017-05-26	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74668	100007570	2017-06-08	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74670	100007570	2017-07-06	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74714	100007572	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74715	100007572	2017-06-12	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74717	100007572	2017-07-10	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74722	100007573	2017-06-18	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74723	100007573	2017-06-30	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74725	100007573	2017-07-17	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74727	100007573	2017-07-31	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74730	100007573	2017-08-29	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74733	100007573	2017-09-25	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74736	100007573	2017-10-24	10	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74749	100007576	2017-05-26	5	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74751	100007576	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74752	100007576	2017-06-08	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74753	100007576	2017-06-15	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74755	100007576	2017-06-29	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74764	100007579	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74765	100007579	2017-06-13	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74767	100007579	2017-06-27	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74768	100007579	2017-07-04	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74769	100007579	2017-07-11	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
74798	100007585	2017-07-06	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74801	100007585	2017-07-21	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74831	100007585	2017-12-15	12	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74838	100007586	2017-06-07	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74840	100007586	2017-07-04	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74842	100007586	2017-07-19	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74847	100007586	2017-09-26	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74859	100007592	2017-05-03	5	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
74891	100007597	2017-07-04	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74907	100007606	2017-06-28	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74915	100007611	2017-08-15	8	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74919	100007611	2017-09-12	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74920	100007611	2017-09-19	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74924	100007611	2017-10-17	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74928	100007611	2017-11-14	11	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74931	100007611	2017-12-05	12	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74933	100007611	2017-12-12	12	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74934	100007611	2017-12-19	12	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
74936	100007612	2017-05-11	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
74939	100007612	2017-06-12	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
75020	100007618	2017-12-15	12	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
75040	100007625	2017-07-17	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75043	100007625	2017-08-25	8	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75059	100007626	2017-07-17	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75065	100007626	2017-08-25	8	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75084	100007633	2017-05-09	5	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75086	100007633	2017-05-17	5	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75093	100007633	2017-07-04	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75098	100007633	2017-09-12	9	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75099	100007633	2017-09-26	9	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75100	100007633	2017-10-10	10	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75101	100007633	2017-10-24	10	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75116	100007644	2017-07-03	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75117	100007644	2017-07-04	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75129	100007644	2017-09-25	9	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75144	100007650	2017-07-11	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75145	100007650	2017-07-18	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75146	100007650	2017-07-25	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75157	100007651	2017-07-03	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75158	100007651	2017-07-04	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75196	100007654	2017-07-17	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75202	100007654	2017-08-25	8	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75207	100007654	2017-09-29	9	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75231	100007655	2017-07-17	7	1	0	0	Employee 9	Team 9				 	 	 	 	 	 	 
75279	100007658	2017-06-06	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75280	100007658	2017-06-12	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75283	100007658	2017-07-03	7	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75284	100007658	2017-07-17	7	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75290	100007658	2017-10-09	10	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75293	100007658	2017-11-20	11	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75297	100007661	2017-07-06	7	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75300	100007661	2017-08-17	8	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75315	100007670	2017-06-06	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75316	100007670	2017-06-07	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75317	100007670	2017-06-14	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75320	100007670	2017-06-28	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75322	100007670	2017-07-06	7	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
75358	100007674	2017-07-17	7	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
75388	100007675	2017-07-17	7	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
75417	100007676	2017-07-17	7	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
75577	100007682	2017-08-25	8	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
75608	100007683	2017-07-11	7	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
75638	100007684	2017-07-18	7	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
75657	100007684	2017-11-14	11	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
75671	100007686	2017-06-23	6	1	0	0	Employee 2	Team 10				 	 	 	 	 	 	 
75708	100007692	2017-07-18	7	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
75744	100007694	2017-11-15	11	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
75913	100007722	2017-07-07	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
75919	100007729	2017-06-12	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75923	100007729	2017-07-17	7	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75940	100007729	2017-11-05	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75956	100007732	2017-06-12	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75962	100007732	2017-07-17	7	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75980	100007732	2017-11-05	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75994	100007734	2017-05-31	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75996	100007734	2017-06-06	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75997	100007734	2017-06-12	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
75998	100007734	2017-06-19	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76000	100007734	2017-07-03	7	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76013	100007734	2017-10-02	10	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76014	100007734	2017-10-09	10	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76017	100007734	2017-10-30	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76019	100007734	2017-11-07	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76021	100007734	2017-11-20	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76024	100007734	2017-12-11	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76025	100007734	2017-12-18	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76026	100007734	2017-12-25	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76030	100007739	2017-07-04	7	1	0	0	Employee 5	Team 8				 	 	 	 	 	 	 
76040	100007739	2017-10-26	10	1	0	0	Employee 5	Team 8				 	 	 	 	 	 	 
76076	100007742	2017-10-13	10	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76107	100007749	2017-07-17	7	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76115	100007749	2017-09-11	9	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76116	100007749	2017-09-18	9	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76174	100007755	2017-09-18	9	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76187	100007758	2017-07-17	7	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76205	100007760	2017-09-28	9	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76216	100007762	2017-07-03	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76227	100007764	2017-07-03	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76240	100007764	2017-09-28	9	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76241	100007764	2017-10-04	10	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76302	100007775	2017-07-04	7	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76304	100007775	2017-07-18	7	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76355	100007776	2017-11-02	11	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76364	100007776	2017-12-28	12	1	0	0	Employee 3	Team 10				 	 	 	 	 	 	 
76365	100007777	2017-07-07	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76366	100007780	2017-07-07	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76382	100007785	2017-08-22	8	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76383	100007785	2017-08-29	9	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76397	100007785	2017-12-05	12	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76399	100007785	2017-12-19	12	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76432	100007786	2017-12-05	12	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76446	100007790	2017-07-03	7	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76449	100007792	2017-05-31	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76469	100007793	2017-05-31	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76471	100007793	2017-06-08	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76476	100007793	2017-07-06	7	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76488	100007793	2017-09-14	9	1	0	0	Employee 14	Team 8		78.683	64.289	 	 	 	 	 	 	 
76546	100007804	2017-06-12	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
76553	100007807	2017-06-06	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
76554	100007807	2017-06-09	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
76555	100007807	2017-06-16	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
76557	100007807	2017-06-30	6	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
76565	100007807	2017-08-25	8	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
76572	100007807	2017-10-13	10	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
76577	100007807	2017-11-17	11	1	0	0	Employee 12	Team 9				 	 	 	 	 	 	 
76596	100007817	2017-09-21	9	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76606	100007817	2017-11-30	12	1	0	0	Employee 16	Team 8				 	 	 	 	 	 	 
76622	100007819	2017-07-03	7	1	0	0	Employee 15	Team 8				 	 	 	 	 	 	 
76666	100007821	2017-07-04	7	1	0	0	Employee 15	Team 8				 	 	 	 	 	 	 
76877	100007858	2017-06-15	6	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76880	100007858	2017-07-10	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76881	100007859	2017-07-06	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76893	100007863	2017-07-10	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76894	100007863	2017-07-24	7	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76900	100007863	2017-10-03	10	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76903	100007863	2017-11-13	11	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
76918	100007867	2017-07-07	7	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
76935	100007867	2017-09-04	9	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
76984	100007868	2017-11-30	12	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
76995	100007872	2017-07-03	7	1	0	0	Employee 24	Team 11				 	 	 	 	 	 	 
77061	100007913	2017-07-04	7	1	0	0	Employee 24	Team 11				 	 	 	 	 	 	 
77069	100007913	2017-08-29	9	1	0	0	Employee 24	Team 11				 	 	 	 	 	 	 
77084	100007913	2017-12-05	12	1	0	0	Employee 24	Team 11				 	 	 	 	 	 	 
77101	100007926	2017-07-03	7	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
77106	100007926	2017-08-01	8	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
77141	100007937	2017-07-04	7	1	0	0	Employee 24	Team 11				 	 	 	 	 	 	 
77189	100007943	2017-09-12	9	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
77218	100007949	2017-11-08	11	1	0	0	Employee 21	Team 13				 	 	 	 	 	 	 
